filename,person,audio,noise,snr,provider,text,status,transcription_time
p10_1_cafe_0dB.wav,p10,1,cafe,0dB,azure,Genera una cotización para el cliente computas con 5 monitores LED y 3 soportes en pareja.,success,2.42
p10_1_cafe_5dB.wav,p10,1,cafe,5dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.31
p10_1_cafe_10dB.wav,p10,1,cafe,10dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.24
p10_1_clean.wav,p10,1,clean,,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.23
p10_1_traffic_0dB.wav,p10,1,traffic,0dB,azure,Generar una cotización para el cliente. Compu fácil con 5 monitores LED y 3 Reportes historia.,success,2.36
p10_1_traffic_5dB.wav,p10,1,traffic,5dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 reportes de pared.,success,2.34
p10_1_traffic_10dB.wav,p10,1,traffic,10dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.43
p10_1_warehouse_0dB.wav,p10,1,warehouse,0dB,azure,"Tener una cotización para el cliente copus, 5 monitores LED y 3 soportes ecuales.",success,2.34
p10_1_warehouse_5dB.wav,p10,1,warehouse,5dB,azure,"Genera una cotización para el cliente compu fácil, los 5 monitores LED y 3 soportes de pareja.",success,2.36
p10_1_warehouse_10dB.wav,p10,1,warehouse,10dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.34
p10_2_cafe_0dB.wav,p10,2,cafe,0dB,azure,Prepara un presupuesto urgente con 10 tecla inalámbricos y 10 ratones ópticos vía tecnología.,success,2.32
p10_2_cafe_5dB.wav,p10,2,cafe,5dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosis.,success,2.46
p10_2_cafe_10dB.wav,p10,2,cafe,10dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosis.,success,2.57
p10_2_clean.wav,p10,2,clean,,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosis.,success,2.48
p10_2_traffic_0dB.wav,p10,2,traffic,0dB,azure,Prepara un presupuesto urgente con 10 titulados inalámbricos y 10 retones ópticos para enviar a tecnologys.,success,2.65
p10_2_traffic_5dB.wav,p10,2,traffic,5dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosics.,success,2.63
p10_2_traffic_10dB.wav,p10,2,traffic,10dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosics.,success,2.52
p10_2_warehouse_0dB.wav,p10,2,warehouse,0dB,azure,Prepara un presupuesto urgente con dificultad inalámbrico y 10 ratones ópticos para envía la tecnología.,success,2.43
p10_2_warehouse_5dB.wav,p10,2,warehouse,5dB,azure,Prepara un presupuesto urgente con dicho Claus. Inalámbricos y 10 ratones ópticos para enviar a tecnosis.,success,2.31
