filename,person,audio,noise,snr,provider,text,status,transcription_time
p1_1_cafe_0dB.wav,p1,1,cafe,0dB,amazon,"genera una cotización para el cliente com fácil con cinco monitores LED, tres soportes de pared.",success,6.99
p1_1_cafe_5dB.wav,p1,1,cafe,5dB,amazon,"genera una cotización para el cliente compra fácil con cinco monitores LED, tres soportes de pared.",success,6.89
p1_1_cafe_10dB.wav,p1,1,cafe,10dB,amazon,Genera una cotización para el cliente compra fácil con cinco monitores LED tres soportes de pared.,success,7.30
p1_1_clean.wav,p1,1,clean,,amazon,Genera una cotización para el cliente fácil con cinco monitores LED tres soportes de pared,success,7.21
p1_1_traffic_0dB.wav,p1,1,traffic,0dB,amazon,"Genera una cotización para el cliente tiempo fácil con cinco monitores LED, tres soportes de pared.",success,7.21
p1_1_traffic_5dB.wav,p1,1,traffic,5dB,amazon,"Genera una cotización para el cliente compo fácil con cinco monitores LED, tres soportes de pared.",success,7.04
p1_1_traffic_10dB.wav,p1,1,traffic,10dB,amazon,"Genera una cotización para el cliente Compo fácil con cinco monitores LED, tres soportes de pared.",success,7.21
p1_1_warehouse_0dB.wav,p1,1,warehouse,0dB,amazon,"genera una cotización para el cliente con su paquet con cinco monitores LED, tres soportes de pared.",success,7.00
p1_1_warehouse_5dB.wav,p1,1,warehouse,5dB,amazon,"genera una cotización para el cliente con fácil con cinco monitores LED, tres soportes de pared.",success,7.02
p1_1_warehouse_10dB.wav,p1,1,warehouse,10dB,amazon,"genera una cotización para el cliente com fácil con cinco monitores LED, tres soportes de pared.",success,6.97
p1_2_cafe_0dB.wav,p1,2,cafe,0dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno Sis.,success,7.40
p1_2_cafe_5dB.wav,p1,2,cafe,5dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,7.38
p1_2_cafe_10dB.wav,p1,2,cafe,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,9.17
p1_2_clean.wav,p1,2,clean,,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno.,success,7.75
p1_2_traffic_0dB.wav,p1,2,traffic,0dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,7.53
p1_2_traffic_5dB.wav,p1,2,traffic,5dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,7.21
p1_2_traffic_10dB.wav,p1,2,traffic,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno.,success,7.29
p1_2_warehouse_0dB.wav,p1,2,warehouse,0dB,amazon,preparo un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno S.,success,7.60
p1_2_warehouse_5dB.wav,p1,2,warehouse,5dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno S.,success,7.42
p1_2_warehouse_10dB.wav,p1,2,warehouse,10dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,7.38
p1_3_cafe_0dB.wav,p1,3,cafe,0dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo X G Premium.,success,7.05
p1_3_cafe_5dB.wav,p1,3,cafe,5dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo X G Premium.,success,7.95
p1_3_cafe_10dB.wav,p1,3,cafe,10dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.93
p1_3_clean.wav,p1,3,clean,,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium,success,7.37
p1_3_traffic_0dB.wav,p1,3,traffic,0dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo X G Premium.,success,7.52
p1_3_traffic_5dB.wav,p1,3,traffic,5dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.33
p1_3_traffic_10dB.wav,p1,3,traffic,10dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.77
p1_3_warehouse_0dB.wav,p1,3,warehouse,0dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo X G Premium.,success,7.50
p1_3_warehouse_5dB.wav,p1,3,warehouse,5dB,amazon,crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.46
