filename,person,audio,noise,snr,provider,text,status,transcription_time
p4_1_cafe_0dB.wav,p4,1,cafe,0dB,custom,genera una cotización para el cliente con compás con 5 monitores LED y 3 soportes de pared.,success,1.57
p4_1_cafe_5dB.wav,p4,1,cafe,5dB,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.42
p4_1_cafe_10dB.wav,p4,1,cafe,10dB,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.45
p4_1_clean.wav,p4,1,clean,,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.53
p4_1_traffic_0dB.wav,p4,1,traffic,0dB,custom,genera una cotización para el cliente con su fácil con 5 monitores LED y 3 soportes de pared.,success,1.43
p4_1_traffic_5dB.wav,p4,1,traffic,5dB,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.43
p4_1_traffic_10dB.wav,p4,1,traffic,10dB,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.43
p4_1_warehouse_0dB.wav,p4,1,warehouse,0dB,custom,"genera una cotización para el cliente con su patio, 5 monitores LED y 3 soportes de pared.",success,1.43
p4_1_warehouse_5dB.wav,p4,1,warehouse,5dB,custom,genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,1.43
p4_1_warehouse_10dB.wav,p4,1,warehouse,10dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.42
p4_2_cafe_0dB.wav,p4,2,cafe,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.65
p4_2_cafe_5dB.wav,p4,2,cafe,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.54
p4_2_cafe_10dB.wav,p4,2,cafe,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.52
p4_2_clean.wav,p4,2,clean,,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.60
p4_2_traffic_0dB.wav,p4,2,traffic,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.53
p4_2_traffic_5dB.wav,p4,2,traffic,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.59
p4_2_traffic_10dB.wav,p4,2,traffic,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.54
p4_2_warehouse_0dB.wav,p4,2,warehouse,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnología.,success,1.53
p4_2_warehouse_5dB.wav,p4,2,warehouse,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.53
p4_2_warehouse_10dB.wav,p4,2,warehouse,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.47
p4_3_cafe_0dB.wav,p4,3,cafe,0dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG-5.,success,1.30
p4_3_cafe_5dB.wav,p4,3,cafe,5dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.32
p4_3_cafe_10dB.wav,p4,3,cafe,10dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.29
p4_3_clean.wav,p4,3,clean,,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.31
p4_3_traffic_0dB.wav,p4,3,traffic,0dB,custom,Crea una oferta comercial para Tabla Santana con un escritorio ejecutivo modelo XG5.,success,1.49
p4_3_traffic_5dB.wav,p4,3,traffic,5dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.43
p4_3_traffic_10dB.wav,p4,3,traffic,10dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,1.40
p4_3_warehouse_0dB.wav,p4,3,warehouse,0dB,custom,Crea una oferta comercial para Pablo Santana con un escritorio ejecutivo modelo XG-T.,success,1.37
