filename,person,audio,noise,snr,provider,text,status,transcription_time
p2_1_cafe_0dB.wav,p2,1,cafe,0dB,custom,genera una cotización para el cliente con tu fax con 5 monitores LED y 3 aportes de crédito.,success,1.53
p2_1_cafe_5dB.wav,p2,1,cafe,5dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.53
p2_1_cafe_10dB.wav,p2,1,cafe,10dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.53
p2_1_clean.wav,p2,1,clean,,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.44
p2_1_traffic_0dB.wav,p2,1,traffic,0dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores y 3 soportes de pared.,success,1.53
p2_1_traffic_5dB.wav,p2,1,traffic,5dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.44
p2_1_traffic_10dB.wav,p2,1,traffic,10dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.45
p2_1_warehouse_0dB.wav,p2,1,warehouse,0dB,custom,genera una cotización para el cliente con su fácil con 5 monitores y 3 compartes de salud.,success,1.41
p2_1_warehouse_5dB.wav,p2,1,warehouse,5dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de salud.,success,1.42
p2_1_warehouse_10dB.wav,p2,1,warehouse,10dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.48
p2_2_cafe_0dB.wav,p2,2,cafe,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones para enviar a todos los hijos.,success,1.42
p2_2_cafe_5dB.wav,p2,2,cafe,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.51
p2_2_cafe_10dB.wav,p2,2,cafe,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.49
p2_2_clean.wav,p2,2,clean,,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.52
p2_2_traffic_0dB.wav,p2,2,traffic,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar actores.,success,1.51
p2_2_traffic_5dB.wav,p2,2,traffic,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a TecnoSys.,success,1.58
