filename,person,audio,noise,snr,provider,text,status,transcription_time
p3_1_cafe_0dB.wav,p3,1,cafe,0dB,custom,genera una cotización para el cliente Ponte Fácil con 5 monitores LED y 3 soportes de pareja.,success,1.62
p3_1_cafe_5dB.wav,p3,1,cafe,5dB,custom,genera una cotización para el cliente compro fácil con 5 monitores LED y 3 soportes de pareo.,success,1.56
p3_1_cafe_10dB.wav,p3,1,cafe,10dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.74
p3_1_clean.wav,p3,1,clean,,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.84
p3_1_traffic_0dB.wav,p3,1,traffic,0dB,custom,genera una cotización para el cliente Combo Fácil con 5 monitores LED y 3 soportes de pared.,success,1.53
p3_1_traffic_5dB.wav,p3,1,traffic,5dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.51
p3_1_traffic_10dB.wav,p3,1,traffic,10dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.57
p3_1_warehouse_0dB.wav,p3,1,warehouse,0dB,custom,"genera una cotización para el cliente poco fácil con 5 monitores, 3 y 3 soportes de palito.",success,1.52
p3_1_warehouse_5dB.wav,p3,1,warehouse,5dB,custom,genera una cotización para el cliente pompo fácil con 5 monitores LED y 3 soportes de parís.,success,1.55
p3_1_warehouse_10dB.wav,p3,1,warehouse,10dB,custom,genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de parís.,success,1.53
p3_2_cafe_0dB.wav,p3,2,cafe,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnofit.,success,1.75
p3_2_cafe_5dB.wav,p3,2,cafe,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.76
p3_2_cafe_10dB.wav,p3,2,cafe,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.75
p3_2_clean.wav,p3,2,clean,,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.75
p3_2_traffic_0dB.wav,p3,2,traffic,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.75
p3_2_traffic_5dB.wav,p3,2,traffic,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.77
p3_2_traffic_10dB.wav,p3,2,traffic,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.76
p3_2_warehouse_0dB.wav,p3,2,warehouse,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.82
p3_2_warehouse_5dB.wav,p3,2,warehouse,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.84
p3_2_warehouse_10dB.wav,p3,2,warehouse,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.76
p3_3_cafe_0dB.wav,p3,3,cafe,0dB,custom,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XD Premium.,success,1.42
