filename,person,audio,noise,snr,provider,text,status,transcription_time
p8_1_cafe_0dB.wav,p8,1,cafe,0dB,amazon,"genera una cotización para el cliente como fácil con cinco monitores LED, tres soportes de pareja.",success,6.82
p8_1_cafe_5dB.wav,p8,1,cafe,5dB,amazon,"genera una cotización para el cliente combo fácil con cinco monitores LED, tres soportes de para.",success,7.42
p8_1_cafe_10dB.wav,p8,1,cafe,10dB,amazon,"Genera una cotización para el cliente combo fácil con cinco monitores LED, tres soportes de pare.",success,7.01
p8_1_clean.wav,p8,1,clean,,amazon,Genera una cotización para el cliente combo fácil con cinco monitores LED tres soportes de pared.,success,6.92
p8_1_traffic_0dB.wav,p8,1,traffic,0dB,amazon,"Generó una cotización para el cliente como fácil, con cinco monitores LED, tres soportes separados.",success,7.06
p8_1_traffic_5dB.wav,p8,1,traffic,5dB,amazon,"Genera una cotización para el cliente como fácil con cinco monitores LED, tres soportes de pared.",success,7.02
p8_1_traffic_10dB.wav,p8,1,traffic,10dB,amazon,"Genera una cotización para el cliente combo fácil con cinco monitores LED, tres soportes de pared.",success,7.13
p8_1_warehouse_0dB.wav,p8,1,warehouse,0dB,amazon,genera una cotización para el cliente con fácil con cinco monitores de tres soportes de pareja.,success,6.91
p8_1_warehouse_5dB.wav,p8,1,warehouse,5dB,amazon,"genera una cotización para el cliente combo fácil con cinco monitores LED, tres soportes de para.",success,7.25
p8_1_warehouse_10dB.wav,p8,1,warehouse,10dB,amazon,"genera una cotización para el cliente combo fácil con cinco monitores LED, tres soportes de para.",success,6.71
p8_2_cafe_0dB.wav,p8,2,cafe,0dB,amazon,por enviar un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a técnicas.,success,7.00
p8_2_cafe_5dB.wav,p8,2,cafe,5dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.70
p8_2_cafe_10dB.wav,p8,2,cafe,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis,success,7.09
p8_2_clean.wav,p8,2,clean,,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a,success,7.18
p8_2_traffic_0dB.wav,p8,2,traffic,0dB,amazon,preparar un presupuesto urgente con 10 teclados inalámbricos y 10 ratomes ópticos para enviar a tecnas.,success,7.38
