filename,person,audio,noise,snr,provider,text,status,transcription_time
p5_1_cafe_0dB.wav,p5,1,cafe,0dB,custom,genera una cotización para el cliente compropácil con 5 monitores LED y 3 soplotes de pared.,success,1.64
p5_1_cafe_5dB.wav,p5,1,cafe,5dB,custom,genera una cotización para el cliente compofácil con 5 monitores LED y 3 soportes de paleta,success,1.52
p5_1_cafe_10dB.wav,p5,1,cafe,10dB,custom,genera una cotización para el cliente Compofacil con 5 monitores LED y 3 soportes de paleta,success,1.54
p5_1_clean.wav,p5,1,clean,,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.51
p5_1_traffic_0dB.wav,p5,1,traffic,0dB,custom,genera una cotización para el cliente con Pupasi con 5 monitores LED y 3 soportes de pared,success,1.59
p5_1_traffic_5dB.wav,p5,1,traffic,5dB,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared,success,1.50
p5_1_traffic_10dB.wav,p5,1,traffic,10dB,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared.,success,1.57
p5_1_warehouse_0dB.wav,p5,1,warehouse,0dB,custom,Tener una cotización para el cliente con tu fácil Con 5 monitores LED y 3 soportes de pared,success,1.50
p5_1_warehouse_5dB.wav,p5,1,warehouse,5dB,custom,genera una cotización para el cliente con tu fácil con 5 monitores LED y 3 soportes de pared,success,1.55
p5_1_warehouse_10dB.wav,p5,1,warehouse,10dB,custom,Genera una cotización para el cliente CompuFacil con 5 monitores LED y 3 soportes de pared,success,1.52
p5_2_cafe_0dB.wav,p5,2,cafe,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.63
p5_2_cafe_5dB.wav,p5,2,cafe,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.64
p5_2_cafe_10dB.wav,p5,2,cafe,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.62
p5_2_clean.wav,p5,2,clean,,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.68
p5_2_traffic_0dB.wav,p5,2,traffic,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno CIS.,success,1.66
p5_2_traffic_5dB.wav,p5,2,traffic,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno CIS.,success,1.73
p5_2_traffic_10dB.wav,p5,2,traffic,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno CIS.,success,1.64
p5_2_warehouse_0dB.wav,p5,2,warehouse,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecmo CIS.,success,1.74
p5_2_warehouse_5dB.wav,p5,2,warehouse,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.60
