filename,person,audio,noise,snr,provider,text,status,transcription_time
p1_1_cafe_0dB.wav,p1,1,cafe,0dB,azure,"Genera una cotización para el cliente con fácil, con 5 monitores LED y 3 soportes de pared.",success,2.36
p1_1_cafe_5dB.wav,p1,1,cafe,5dB,azure,"Genera una cotización para el cliente como fácil, con 5 monitores LED y 3 soportes de pared.",success,2.01
p1_1_cafe_10dB.wav,p1,1,cafe,10dB,azure,"Genera una cotización para el cliente con fácil, con 5 monitores LED y 3 soportes de pared.",success,2.13
p1_1_clean.wav,p1,1,clean,,azure,"Genera una cotización para el cliente como fácil, con 5 monitores LED y 3 soportes de pared.",success,1.97
p1_1_traffic_0dB.wav,p1,1,traffic,0dB,azure,Genera una cotización para el cliente. Tiempo fácil con 5 monitores y LED y 3 soportes de pared.,success,2.00
p1_1_traffic_5dB.wav,p1,1,traffic,5dB,azure,Genera una cotización para el cliente con Po fácil con 5 monitores LED y 3 soportes de pared.,success,2.05
p1_1_traffic_10dB.wav,p1,1,traffic,10dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.00
p1_1_warehouse_0dB.wav,p1,1,warehouse,0dB,azure,Genera una cotización para el cliente con su con 5 monitores TRIP y 3 soportes de pared.,success,2.02
p1_1_warehouse_5dB.wav,p1,1,warehouse,5dB,azure,Genera una cotización para el cliente con Po fácil con 5 monitores LED y 3 soportes de pared.,success,2.11
p1_1_warehouse_10dB.wav,p1,1,warehouse,10dB,azure,"Genera una cotización para el cliente con fácil, con 5 monitores LED y 3 soportes de pared.",success,1.98
p1_2_cafe_0dB.wav,p1,2,cafe,0dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a techno SIS.,success,2.27
p1_2_cafe_5dB.wav,p1,2,cafe,5dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,2.22
p1_2_cafe_10dB.wav,p1,2,cafe,10dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,2.36
p1_2_clean.wav,p1,2,clean,,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,2.30
p1_2_traffic_0dB.wav,p1,2,traffic,0dB,azure,Prepara presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a techno SIS.,success,2.17
p1_2_traffic_5dB.wav,p1,2,traffic,5dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,2.15
p1_2_traffic_10dB.wav,p1,2,traffic,10dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,2.19
p1_2_warehouse_0dB.wav,p1,2,warehouse,0dB,azure,Preparo presupuesto urgente con 10 teclados inalámbricos y 10 jardones ópticos para enviar a techno SIS.,success,2.16
p1_2_warehouse_5dB.wav,p1,2,warehouse,5dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,2.14
p1_2_warehouse_10dB.wav,p1,2,warehouse,10dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno SIS.,success,2.21
p1_3_cafe_0dB.wav,p1,3,cafe,0dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG brimi.,success,2.62
p1_3_cafe_5dB.wav,p1,3,cafe,5dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG brimium.,success,2.63
p1_3_cafe_10dB.wav,p1,3,cafe,10dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG premium.,success,2.58
p1_3_clean.wav,p1,3,clean,,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG premium.,success,2.63
p1_3_traffic_0dB.wav,p1,3,traffic,0dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG premium.,success,2.63
p1_3_traffic_5dB.wav,p1,3,traffic,5dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG premium.,success,2.63
p1_3_traffic_10dB.wav,p1,3,traffic,10dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG premium.,success,2.63
p1_3_warehouse_0dB.wav,p1,3,warehouse,0dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG preliminar.,success,2.62
p1_3_warehouse_5dB.wav,p1,3,warehouse,5dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG premium.,success,2.61
p1_3_warehouse_10dB.wav,p1,3,warehouse,10dB,azure,Crea una oferta comercial para Carla Santana con un escritorio Ejecutivo modelo XG premium.,success,2.62
p1_4_cafe_0dB.wav,p1,4,cafe,0dB,azure,Genera una proforma para Andina Corp incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.16
p1_4_cafe_5dB.wav,p1,4,cafe,5dB,azure,Genera una proforma para Andina Corp incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.06
p1_4_cafe_10dB.wav,p1,4,cafe,10dB,azure,Genera una proforma para Andina Corp incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.05
p1_4_clean.wav,p1,4,clean,,azure,Genera una proforma para Andina Corp incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.13
p1_4_traffic_0dB.wav,p1,4,traffic,0dB,azure,Genera una proforma para Andina cold. Incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.20
p1_4_traffic_5dB.wav,p1,4,traffic,5dB,azure,Genera una proforma para Andina Corp incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.10
p1_4_traffic_10dB.wav,p1,4,traffic,10dB,azure,Genera una proforma para Andina Corp incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.07
p1_4_warehouse_0dB.wav,p1,4,warehouse,0dB,azure,Genera una proforma para Andina Ford incluye dos Laptops CORE I 7 y 3 impresoras multifunción.,success,2.07
p1_4_warehouse_5dB.wav,p1,4,warehouse,5dB,azure,Genera una proforma para andinacor. Incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.12
p1_4_warehouse_10dB.wav,p1,4,warehouse,10dB,azure,Genera una proforma para andinacore. Incluye dos laptops CORE I 7 y 3 impresoras multifunción.,success,2.22
p1_5_cafe_0dB.wav,p1,5,cafe,0dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.76
p1_5_cafe_5dB.wav,p1,5,cafe,5dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.73
p1_5_cafe_10dB.wav,p1,5,cafe,10dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.66
p1_5_clean.wav,p1,5,clean,,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.65
p1_5_traffic_0dB.wav,p1,5,traffic,0dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.66
p1_5_traffic_5dB.wav,p1,5,traffic,5dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.68
p1_5_traffic_10dB.wav,p1,5,traffic,10dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.63
p1_5_warehouse_0dB.wav,p1,5,warehouse,0dB,azure,Busca la última ruptura del cliente Velasco y asociados y reenviala a su correo.,success,1.67
p1_5_warehouse_5dB.wav,p1,5,warehouse,5dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.83
p1_5_warehouse_10dB.wav,p1,5,warehouse,10dB,azure,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,1.68
p1_6_cafe_0dB.wav,p1,6,cafe,0dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.59
p1_6_cafe_5dB.wav,p1,6,cafe,5dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.67
p1_6_cafe_10dB.wav,p1,6,cafe,10dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.57
p1_6_clean.wav,p1,6,clean,,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.71
p1_6_traffic_0dB.wav,p1,6,traffic,0dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.62
p1_6_traffic_5dB.wav,p1,6,traffic,5dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.60
p1_6_traffic_10dB.wav,p1,6,traffic,10dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.62
p1_6_warehouse_0dB.wav,p1,6,warehouse,0dB,azure,Genera las facturas del pedido de compra 852025.,success,1.71
p1_6_warehouse_5dB.wav,p1,6,warehouse,5dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.63
p1_6_warehouse_10dB.wav,p1,6,warehouse,10dB,azure,"¿Genera la factura del pedido de compra, 852025?",success,1.58
p1_7_cafe_0dB.wav,p1,7,cafe,0dB,azure,Verifique si la factura F a 409516 de hierros del Pacífico ya está pagando.,success,2.54
p1_7_cafe_5dB.wav,p1,7,cafe,5dB,azure,Verifica si la factura fa 409516 de hierros del Pacífico ya está pagada.,success,2.55
p1_7_cafe_10dB.wav,p1,7,cafe,10dB,azure,Verifica si la factura fa 409516 de hierros del Pacífico ya está pagada.,success,2.53
p1_7_clean.wav,p1,7,clean,,azure,Verifica si la factura F a 409516 de hierros del Pacífico ya está apagada.,success,2.59
p1_7_traffic_0dB.wav,p1,7,traffic,0dB,azure,Verifique si la factura F a 409516 de hierros del Pacífico ya está apagado.,success,2.53
p1_7_traffic_5dB.wav,p1,7,traffic,5dB,azure,Verifica si la factura F a 409516 de hierros del Pacífico ya está apagada.,success,2.55
p1_7_traffic_10dB.wav,p1,7,traffic,10dB,azure,Verifica si la factura F a 409516 de hierros del Pacífico ya está apagada.,success,2.54
p1_7_warehouse_0dB.wav,p1,7,warehouse,0dB,azure,Verifique si la factura F a 409516 de hierros del Pacífico ya está apagada.,success,2.56
p1_7_warehouse_5dB.wav,p1,7,warehouse,5dB,azure,Verifica si la factura F a 409516 de hierros del Pacífico ya está apagada.,success,2.54
p1_7_warehouse_10dB.wav,p1,7,warehouse,10dB,azure,Verifica si la factura F a 409516 de hierros del Pacífico ya está apagada.,success,2.57
p1_8_cafe_0dB.wav,p1,8,cafe,0dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.54
p1_8_cafe_5dB.wav,p1,8,cafe,5dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.58
p1_8_cafe_10dB.wav,p1,8,cafe,10dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.68
p1_8_clean.wav,p1,8,clean,,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.62
p1_8_traffic_0dB.wav,p1,8,traffic,0dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.58
p1_8_traffic_5dB.wav,p1,8,traffic,5dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.64
p1_8_traffic_10dB.wav,p1,8,traffic,10dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.62
p1_8_warehouse_0dB.wav,p1,8,warehouse,0dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.58
p1_8_warehouse_5dB.wav,p1,8,warehouse,5dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.55
p1_8_warehouse_10dB.wav,p1,8,warehouse,10dB,azure,¿Cuántas sillas ergonómicas de oficina tenemos en la bodega de Guayaquil?,success,1.55
p1_9_cafe_0dB.wav,p1,9,cafe,0dB,azure,Registra el ingreso de 50 res más de papel a cuatro del proveedor papel móvil.,success,1.88
p1_9_cafe_5dB.wav,p1,9,cafe,5dB,azure,Registra el ingreso de 50 res más de papel a cuatro del proveedor papel moldo.,success,1.89
p1_9_cafe_10dB.wav,p1,9,cafe,10dB,azure,Registra el ingreso de 50 res más de papel a cuatro del proveedor papel mundo.,success,1.79
