filename,person,audio,noise,snr,provider,text,status,transcription_time
p2_1_cafe_0dB.wav,p2,1,cafe,0dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes empresas.,success,2.17
p2_1_cafe_5dB.wav,p2,1,cafe,5dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.09
p2_1_cafe_10dB.wav,p2,1,cafe,10dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.02
p2_1_clean.wav,p2,1,clean,,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.02
p2_1_traffic_0dB.wav,p2,1,traffic,0dB,azure,"Genera una cotización para el cliente compu fácil con 5 monitores eléctricos, soportes de pared.",success,2.06
p2_1_traffic_5dB.wav,p2,1,traffic,5dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.11
p2_1_traffic_10dB.wav,p2,1,traffic,10dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.14
p2_1_warehouse_0dB.wav,p2,1,warehouse,0dB,azure,Genera una cotización para el siguiente compu false con 5 monitores eléctricos. Costes de salud.,success,2.04
p2_1_warehouse_5dB.wav,p2,1,warehouse,5dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.02
p2_1_warehouse_10dB.wav,p2,1,warehouse,10dB,azure,Genera una cotización para el cliente compu fácil con 5 monitores LED y 3 soportes de pared.,success,2.09
p2_2_cafe_0dB.wav,p2,2,cafe,0dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 a compra óptico para enviar a telmexys.,success,2.24
p2_2_cafe_5dB.wav,p2,2,cafe,5dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosis.,success,2.11
p2_2_cafe_10dB.wav,p2,2,cafe,10dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosis.,success,2.30
p2_2_clean.wav,p2,2,clean,,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnosis.,success,2.12
p2_2_traffic_0dB.wav,p2,2,traffic,0dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a conoci.,success,2.15
p2_2_traffic_5dB.wav,p2,2,traffic,5dB,azure,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnologys.,success,2.18
