filename,person,audio,noise,snr,provider,text,status,transcription_time
p9_1_cafe_0dB.wav,p9,1,cafe,0dB,google,Genera una cotización para el cliente con Compufácil con cinco monitores LED y tres soportes de pared.,success,1.30
p9_1_cafe_5dB.wav,p9,1,cafe,5dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.13
p9_1_cafe_10dB.wav,p9,1,cafe,10dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,0.94
p9_1_clean.wav,p9,1,clean,,google,Genera una cotización para el cliente con Pufácil con cinco monitores LED y tres soportes de pared.,success,0.98
p9_1_traffic_0dB.wav,p9,1,traffic,0dB,google,Genera una cotización para el cliente con Compufácil con cinco monitores LED y tres soportes de pared.,success,1.04
p9_1_traffic_5dB.wav,p9,1,traffic,5dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,0.87
p9_1_traffic_10dB.wav,p9,1,traffic,10dB,google,Genera una cotización para el cliente con tu fácil con cinco monitores LED y tres soportes de pared.,success,0.95
p9_1_warehouse_0dB.wav,p9,1,warehouse,0dB,google,Genera una cotización para el cliente con cinco monitores LED y tres soportes de pared.,success,0.92
p9_1_warehouse_5dB.wav,p9,1,warehouse,5dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.16
p9_1_warehouse_10dB.wav,p9,1,warehouse,10dB,google,Genera una cotización para el cliente Compu Fácil con cinco monitores LED y tres soportes de pared.,success,0.99
p9_2_cafe_0dB.wav,p9,2,cafe,0dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a TecnoSys.,success,1.13
p9_2_cafe_5dB.wav,p9,2,cafe,5dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.04
p9_2_cafe_10dB.wav,p9,2,cafe,10dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.03
p9_2_clean.wav,p9,2,clean,,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.07
p9_2_traffic_0dB.wav,p9,2,traffic,0dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.01
p9_2_traffic_5dB.wav,p9,2,traffic,5dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.03
p9_2_traffic_10dB.wav,p9,2,traffic,10dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,0.99
p9_2_warehouse_0dB.wav,p9,2,warehouse,0dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.05
p9_2_warehouse_5dB.wav,p9,2,warehouse,5dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,0.99
p9_2_warehouse_10dB.wav,p9,2,warehouse,10dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,0.99
p9_3_cafe_0dB.wav,p9,3,cafe,0dB,google,Crea una oferta comercial para cargas en tal con un escritorio ejecutivo modelo XG Prime.,success,0.97
p9_3_cafe_5dB.wav,p9,3,cafe,5dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.89
p9_3_cafe_10dB.wav,p9,3,cafe,10dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.86
p9_3_clean.wav,p9,3,clean,,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.87
p9_3_traffic_0dB.wav,p9,3,traffic,0dB,google,Crea una oferta comercial para carga sentada con un escritorio ejecutivo modelo XG Prime.,success,0.98
p9_3_traffic_5dB.wav,p9,3,traffic,5dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.97
p9_3_traffic_10dB.wav,p9,3,traffic,10dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.94
p9_3_warehouse_0dB.wav,p9,3,warehouse,0dB,google,Crea una oferta comercial para cargas en línea con un escritorio ejecutivo modelo XG Premium.,success,0.99
p9_3_warehouse_5dB.wav,p9,3,warehouse,5dB,google,Crea una oferta comercial para carga Santana con un escritorio ejecutivo modelo XG Premium.,success,1.11
p9_3_warehouse_10dB.wav,p9,3,warehouse,10dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.96
p9_4_cafe_0dB.wav,p9,4,cafe,0dB,google,Genera una plataforma para el Dinacode. Incluye dos laptops i7 y tres impresoras multifunción.,success,1.01
p9_4_cafe_5dB.wav,p9,4,cafe,5dB,google,Genera una proforma para Andinacor. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,0.95
p9_4_cafe_10dB.wav,p9,4,cafe,10dB,google,Genera una proforma para Andinacor. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,0.92
p9_4_clean.wav,p9,4,clean,,google,Genera una proforma para Andinacorp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.07
p9_4_traffic_0dB.wav,p9,4,traffic,0dB,google,Genera una proforma para Dinacomp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,0.93
p9_4_traffic_5dB.wav,p9,4,traffic,5dB,google,Genera una proforma para Dinacor. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.05
p9_4_traffic_10dB.wav,p9,4,traffic,10dB,google,Genera una proforma para Andinacor. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.03
p9_4_warehouse_0dB.wav,p9,4,warehouse,0dB,google,Genera una proforma para un laboratorio. Incluye dos laptops con i7 y tres impresoras multifunción.,success,1.00
p9_4_warehouse_5dB.wav,p9,4,warehouse,5dB,google,Genera una proforma para Andinacor. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,1.11
p9_4_warehouse_10dB.wav,p9,4,warehouse,10dB,google,"Genera una proforma para Dinacomp, incluye dos laptops Core i7 y tres impresoras multifunción.",success,1.18
p9_5_cafe_0dB.wav,p9,5,cafe,0dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.03
p9_5_cafe_5dB.wav,p9,5,cafe,5dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.96
p9_5_cafe_10dB.wav,p9,5,cafe,10dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.00
p9_5_clean.wav,p9,5,clean,,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.97
p9_5_traffic_0dB.wav,p9,5,traffic,0dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.89
p9_5_traffic_5dB.wav,p9,5,traffic,5dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.96
p9_5_traffic_10dB.wav,p9,5,traffic,10dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.99
p9_5_warehouse_0dB.wav,p9,5,warehouse,0dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.00
p9_5_warehouse_5dB.wav,p9,5,warehouse,5dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.03
p9_5_warehouse_10dB.wav,p9,5,warehouse,10dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.92
p9_6_cafe_0dB.wav,p9,6,cafe,0dB,google,Genera la factura del pedido de compra 852025.,success,0.85
p9_6_cafe_5dB.wav,p9,6,cafe,5dB,google,Genera la factura del pedido de compra 852025.,success,0.83
p9_6_cafe_10dB.wav,p9,6,cafe,10dB,google,Genera la factura del pedido de compra 852025.,success,0.91
p9_6_clean.wav,p9,6,clean,,google,Genera la factura del pedido de compra 852025.,success,0.96
