filename,person,audio,noise,snr,provider,text,status,transcription_time
p7_1_cafe_0dB.wav,p7,1,cafe,0dB,custom,"Genera una cotización para el cliente con fácil, con 5 monitores LED y 3 soportes de pared.",success,1.65
p7_1_cafe_5dB.wav,p7,1,cafe,5dB,custom,Genera una cotización para el cliente con PUC FACIL con 5 monitores LED y 3 soportes de pared.,success,1.56
p7_1_cafe_10dB.wav,p7,1,cafe,10dB,custom,Genera una cotización para el cliente con Puffazil con 5 monitores LED y 3 soportes de pared.,success,1.59
p7_1_clean.wav,p7,1,clean,,custom,Genera una cotización para el cliente con FooFacil con 5 monitores LED y 3 soportes de pared.,success,1.66
p7_1_traffic_0dB.wav,p7,1,traffic,0dB,custom,"genera una cotización para el cliente fácil, con 5 monitores LED e inscripcion por los departamentos.",success,1.53
p7_1_traffic_5dB.wav,p7,1,traffic,5dB,custom,Genera una cotización para el cliente con Q-Facil con 5 monitores LED y 3 soportes de pared.,success,1.64
p7_1_traffic_10dB.wav,p7,1,traffic,10dB,custom,Genera una cotización para el cliente con Pufácil con 5 monitores LED y 3 soportes de pared.,success,1.52
p7_1_warehouse_0dB.wav,p7,1,warehouse,0dB,custom,"El negro da una aportación para el cliente que es fácil, con 5 monitores LED y el soporte de aparato.",success,1.54
p7_1_warehouse_5dB.wav,p7,1,warehouse,5dB,custom,Genera una cotización para el cliente con FUFACI con 5 monitores LED y 3 soportes de pared.,success,1.65
p7_1_warehouse_10dB.wav,p7,1,warehouse,10dB,custom,Genera una cotización para el cliente con FUFACIL con 5 monitores LED y 3 soportes de pared.,success,1.54
p7_2_cafe_0dB.wav,p7,2,cafe,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a la televisión.,success,1.63
p7_2_cafe_5dB.wav,p7,2,cafe,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.74
p7_2_cafe_10dB.wav,p7,2,cafe,10dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.64
p7_2_clean.wav,p7,2,clean,,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.74
p7_2_traffic_0dB.wav,p7,2,traffic,0dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones tóxicos para enviar a tu casa.,success,1.60
p7_2_traffic_5dB.wav,p7,2,traffic,5dB,custom,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a todos.,success,1.62
