filename,person,audio,noise,snr,provider,text,status,transcription_time
p9_1_cafe_0dB.wav,p9,1,cafe,0dB,amazon,"genera una cotización por el cliente con profil con cinco monitores LED, tres soportes de pared.",success,7.53
p9_1_cafe_5dB.wav,p9,1,cafe,5dB,amazon,"genera una cotización para el cliente compufacil con cinco monitores LED, tres soportes de pared.",success,7.68
p9_1_cafe_10dB.wav,p9,1,cafe,10dB,amazon,"genera una cotización para el cliente Compufacil con cinco monitores LED, tres soportes de pared.",success,7.25
p9_1_clean.wav,p9,1,clean,,amazon,Genera una cotización para el cliente Compufacil con cinco monitores tres soportes de pared.,success,7.40
p9_1_traffic_0dB.wav,p9,1,traffic,0dB,amazon,"genera una cotización por el cliente compufacil con cinco monitores LED, tres soportes de pared.",success,7.06
p9_1_traffic_5dB.wav,p9,1,traffic,5dB,amazon,"genera una cotización por el cliente Compufacil con cinco monitores LED, tres soportes de pared.",success,6.92
p9_1_traffic_10dB.wav,p9,1,traffic,10dB,amazon,"genera una cotización para el cliente Compufacil con cinco monitores LED, tres soportes de pared.",success,7.25
p9_1_warehouse_0dB.wav,p9,1,warehouse,0dB,amazon,"genera una cotización por el cliente con su fácil con cinco monitores L, tres soportes de pareja.",success,6.96
p9_1_warehouse_5dB.wav,p9,1,warehouse,5dB,amazon,"genera una cotización por el cliente Compufacil con cinco monitores LED, tres soportes de pared.",success,6.87
p9_1_warehouse_10dB.wav,p9,1,warehouse,10dB,amazon,"genera una cotización para el cliente Compufacil con cinco monitores LED, tres soportes de pared.",success,6.53
p9_2_cafe_0dB.wav,p9,2,cafe,0dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnicis.,success,7.59
p9_2_cafe_5dB.wav,p9,2,cafe,5dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.43
p9_2_cafe_10dB.wav,p9,2,cafe,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.03
p9_2_clean.wav,p9,2,clean,,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.11
p9_2_traffic_0dB.wav,p9,2,traffic,0dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnicis.,success,7.24
p9_2_traffic_5dB.wav,p9,2,traffic,5dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.25
p9_2_traffic_10dB.wav,p9,2,traffic,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.77
p9_2_warehouse_0dB.wav,p9,2,warehouse,0dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a tecnoc.,success,7.61
p9_2_warehouse_5dB.wav,p9,2,warehouse,5dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,6.90
p9_2_warehouse_10dB.wav,p9,2,warehouse,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.68
p9_3_cafe_0dB.wav,p9,3,cafe,0dB,amazon,crea una oferta comercial para Carla Santal con un escritorio ejecutivo modelo XG Premium.,success,7.44
p9_3_cafe_5dB.wav,p9,3,cafe,5dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium,success,7.23
p9_3_cafe_10dB.wav,p9,3,cafe,10dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium,success,7.00
p9_3_clean.wav,p9,3,clean,,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium,success,7.15
p9_3_traffic_0dB.wav,p9,3,traffic,0dB,amazon,"Crea una oferta comercial para Carla Santana, con un escritorio ejecutivo, modelo XG Premium.",success,7.36
p9_3_traffic_5dB.wav,p9,3,traffic,5dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.48
p9_3_traffic_10dB.wav,p9,3,traffic,10dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.53
p9_3_warehouse_0dB.wav,p9,3,warehouse,0dB,amazon,crea una oferta comercial para Carg Spaña con un escritorio ejecutivo modelo XG Premium.,success,7.66
p9_3_warehouse_5dB.wav,p9,3,warehouse,5dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.30
p9_3_warehouse_10dB.wav,p9,3,warehouse,10dB,amazon,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,7.22
p9_4_cafe_0dB.wav,p9,4,cafe,0dB,amazon,genera una platforma para Andin Core incluye dos laptops Core I73 impresoras multifunción.,success,7.39
p9_4_cafe_5dB.wav,p9,4,cafe,5dB,amazon,"Genera una proforma para Andinac, incluye dos laptops core I73 impresoras multifunción.",success,7.46
p9_4_cafe_10dB.wav,p9,4,cafe,10dB,amazon,Genera una proforma para incluye dos laptops core I73 impresoras multifunción.,success,7.06
p9_4_clean.wav,p9,4,clean,,amazon,Genera una proforma parandinacorp incluye dostope I73 impresoras multifunción,success,7.25
p9_4_traffic_0dB.wav,p9,4,traffic,0dB,amazon,"genera una proforma parainacor, incluye dos laptops Core I73 impresoras multifunción.",success,7.32
p9_4_traffic_5dB.wav,p9,4,traffic,5dB,amazon,Genera una proforma para incluye dos laptops core I73 impresoras multifunción.,success,7.43
p9_4_traffic_10dB.wav,p9,4,traffic,10dB,amazon,Genera una proforma para incluye dos laptops core I73 impresoras multifunción.,success,7.30
p9_4_warehouse_0dB.wav,p9,4,warehouse,0dB,amazon,"genera una proforma para el Dacor, incluye dos laptops con I73 impresoras multifuncionales.",success,7.28
p9_4_warehouse_5dB.wav,p9,4,warehouse,5dB,amazon,genera una proforma parainacor que incluye dos laptops core I73 impresoras multifunción.,success,7.25
p9_4_warehouse_10dB.wav,p9,4,warehouse,10dB,amazon,Genera una proforma parainacor que incluye dos laptops core I73 impresoras multifunción.,success,7.30
p9_5_cafe_0dB.wav,p9,5,cafe,0dB,amazon,Busca la última factura del cliente Velasco y asociado y reenvíala a su correo.,success,6.87
p9_5_cafe_5dB.wav,p9,5,cafe,5dB,amazon,Busca la última factura del cliente Velasco y asociado y reenvíala a su correo.,success,6.91
p9_5_cafe_10dB.wav,p9,5,cafe,10dB,amazon,Busca la última factura del cliente Velasco y asociado y reenvíala a su correo.,success,7.41
p9_5_clean.wav,p9,5,clean,,amazon,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,7.00
p9_5_traffic_0dB.wav,p9,5,traffic,0dB,amazon,Busca la última factura del cliente Velasco y asociado y reenvíala a su correo.,success,7.74
p9_5_traffic_5dB.wav,p9,5,traffic,5dB,amazon,Busca la última factura del cliente Velasco y asociados y reenvíala a su correo.,success,6.92
