filename,person,audio,noise,snr,provider,text,status,transcription_time
p7_1_cafe_0dB.wav,p7,1,cafe,0dB,amazon,"Genera una cotización para el cliente fácil, con cinco monitores LED tres soportes de pared.",success,7.02
p7_1_cafe_5dB.wav,p7,1,cafe,5dB,amazon,Genera una cotización para el cliente Confu fácil con cinco monitores LED tres soportes de pared.,success,6.98
p7_1_cafe_10dB.wav,p7,1,cafe,10dB,amazon,"Genera una cotización para el cliente Kungfu fácil con cinco monitores LED, tres soportes de pared.",success,7.16
p7_1_clean.wav,p7,1,clean,,amazon,Genera una cotización para el cliente Confu fácil con cinco monitores LED tres soportes de pared.,success,7.12
p7_1_traffic_0dB.wav,p7,1,traffic,0dB,amazon,genera una cotización para el cliente fácil con cinco monitores LED tres soportos de 0.,success,7.82
p7_1_traffic_5dB.wav,p7,1,traffic,5dB,amazon,"genera una cotización para el cliente Confu fácil con cinco monitores LED, tres soportes de pared.",success,7.66
p7_1_traffic_10dB.wav,p7,1,traffic,10dB,amazon,"genera una cotización para el cliente Kungfu fácil con cinco monitores LED, tres soportes de pared.",success,7.28
p7_1_warehouse_0dB.wav,p7,1,warehouse,0dB,amazon,genera una cotización para el cliente con fácil con cinco monitores LED y de soporte para.,success,7.27
p7_1_warehouse_5dB.wav,p7,1,warehouse,5dB,amazon,"genera una cotización para el cliente Kung Fu fácil con cinco monitores LED, tres soportes de pared.",success,7.35
p7_1_warehouse_10dB.wav,p7,1,warehouse,10dB,amazon,"genera una cotización para el cliente Kung Fu fácil con cinco monitores LED, tres soportes de pared.",success,7.12
p7_2_cafe_0dB.wav,p7,2,cafe,0dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones tóxicos para enviar a televisión.,success,7.43
p7_2_cafe_5dB.wav,p7,2,cafe,5dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,8.05
p7_2_cafe_10dB.wav,p7,2,cafe,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,7.37
p7_2_clean.wav,p7,2,clean,,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,8.40
p7_2_traffic_0dB.wav,p7,2,traffic,0dB,amazon,prepara un presupuesto urgente con 10 teclados inalámbricos y 10 botones ópticos para enviar a.,success,7.50
p7_2_traffic_5dB.wav,p7,2,traffic,5dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Toses.,success,7.99
p7_2_traffic_10dB.wav,p7,2,traffic,10dB,amazon,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecosis.,success,7.66
