filename,person,audio,noise,snr,provider,text,status,transcription_time
p4_1_cafe_0dB.wav,p4,1,cafe,0dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.37
p4_1_cafe_5dB.wav,p4,1,cafe,5dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.06
p4_1_cafe_10dB.wav,p4,1,cafe,10dB,google,Genera una cotización para el cliente Compu Fácil con cinco monitores LED y tres soportes de pared.,success,1.14
p4_1_clean.wav,p4,1,clean,,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,0.97
p4_1_traffic_0dB.wav,p4,1,traffic,0dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.15
p4_1_traffic_5dB.wav,p4,1,traffic,5dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.00
p4_1_traffic_10dB.wav,p4,1,traffic,10dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.04
p4_1_warehouse_0dB.wav,p4,1,warehouse,0dB,google,Genera una cotización para el cliente con Coppel de cinco monitores LED y tres soportes de pared.,success,1.02
p4_1_warehouse_5dB.wav,p4,1,warehouse,5dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,1.03
p4_1_warehouse_10dB.wav,p4,1,warehouse,10dB,google,Genera una cotización para el cliente Compufácil con cinco monitores LED y tres soportes de pared.,success,0.93
p4_2_cafe_0dB.wav,p4,2,cafe,0dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecno City.,success,1.09
p4_2_cafe_5dB.wav,p4,2,cafe,5dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.07
p4_2_cafe_10dB.wav,p4,2,cafe,10dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.04
p4_2_clean.wav,p4,2,clean,,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.04
p4_2_traffic_0dB.wav,p4,2,traffic,0dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a TecnoSys.,success,1.08
p4_2_traffic_5dB.wav,p4,2,traffic,5dB,google,Preparan presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosis.,success,1.00
p4_2_traffic_10dB.wav,p4,2,traffic,10dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,0.98
p4_2_warehouse_0dB.wav,p4,2,warehouse,0dB,google,Preparan un equipo urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.10
p4_2_warehouse_5dB.wav,p4,2,warehouse,5dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,0.93
p4_2_warehouse_10dB.wav,p4,2,warehouse,10dB,google,Prepara un presupuesto urgente con 10 teclados inalámbricos y 10 ratones ópticos para enviar a Tecnosys.,success,1.06
p4_3_cafe_0dB.wav,p4,3,cafe,0dB,google,Crea una oferta comercial para Carlos Santana con un escritorio ejecutivo modelo XG5.,success,0.94
p4_3_cafe_5dB.wav,p4,3,cafe,5dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Prime.,success,0.91
p4_3_cafe_10dB.wav,p4,3,cafe,10dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.96
p4_3_clean.wav,p4,3,clean,,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.94
p4_3_traffic_0dB.wav,p4,3,traffic,0dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG.,success,0.91
p4_3_traffic_5dB.wav,p4,3,traffic,5dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Prime.,success,1.00
p4_3_traffic_10dB.wav,p4,3,traffic,10dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.96
p4_3_warehouse_0dB.wav,p4,3,warehouse,0dB,google,Crea una oferta comercial para tabla con tano con un escritorio ejecutivo modelo XZ5.,success,0.90
p4_3_warehouse_5dB.wav,p4,3,warehouse,5dB,google,Crea una oferta comercial para tabla Santana con un escritorio ejecutivo modelo XG.,success,0.92
p4_3_warehouse_10dB.wav,p4,3,warehouse,10dB,google,Crea una oferta comercial para Carla Santana con un escritorio ejecutivo modelo XG Premium.,success,0.99
p4_4_cafe_0dB.wav,p4,4,cafe,0dB,google,"Genera una proforma para Andina Corp, incluye dos laptops con i7 y tres impresoras multifuncionales.",success,0.96
p4_4_cafe_5dB.wav,p4,4,cafe,5dB,google,Genera una proforma para Andina Corp. Incluye dos laptops con i7 y tres impresoras multifunción.,success,0.97
p4_4_cafe_10dB.wav,p4,4,cafe,10dB,google,"Genera una proforma para Andina Corp, incluye dos laptops con i7 y tres impresoras multifunción.",success,0.91
p4_4_clean.wav,p4,4,clean,,google,Genera una proforma para Andina Corp. Incluye dos laptops Core i7 y tres impresoras multifunción.,success,0.98
p4_4_traffic_0dB.wav,p4,4,traffic,0dB,google,poner una proforma para Andina Corp incluye dos laptops i7 y tres impresoras multifuncionales,success,1.00
p4_4_traffic_5dB.wav,p4,4,traffic,5dB,google,Genera una proforma para Andina Corp. Incluye dos laptops con i7 y tres impresoras multifunción.,success,0.92
p4_4_traffic_10dB.wav,p4,4,traffic,10dB,google,Genera una proforma para Andina Corp. Incluye dos laptops con i7 y tres impresoras multifunción.,success,0.99
p4_4_warehouse_0dB.wav,p4,4,warehouse,0dB,google,"Genera una proforma para Andina Corp que incluye dos laptops, cuatro y siete y tres impresoras multifunción.",success,1.46
p4_4_warehouse_5dB.wav,p4,4,warehouse,5dB,google,Genera una proforma para Andina Corp que incluye dos laptops con i7 y tres impresoras multifunción.,success,0.91
p4_4_warehouse_10dB.wav,p4,4,warehouse,10dB,google,Genera una proforma para Andina Corp que incluye dos laptops con i7 y tres impresoras multifunción.,success,0.96
p4_5_cafe_0dB.wav,p4,5,cafe,0dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.11
p4_5_cafe_5dB.wav,p4,5,cafe,5dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.04
p4_5_cafe_10dB.wav,p4,5,cafe,10dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.97
p4_5_clean.wav,p4,5,clean,,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.87
p4_5_traffic_0dB.wav,p4,5,traffic,0dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,1.03
p4_5_traffic_5dB.wav,p4,5,traffic,5dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.95
p4_5_traffic_10dB.wav,p4,5,traffic,10dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.90
p4_5_warehouse_0dB.wav,p4,5,warehouse,0dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.93
p4_5_warehouse_5dB.wav,p4,5,warehouse,5dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.89
p4_5_warehouse_10dB.wav,p4,5,warehouse,10dB,google,Busca la última factura del cliente Velasco y Asociados y reenvíala a su correo.,success,0.90
p4_6_cafe_0dB.wav,p4,6,cafe,0dB,google,Genera la factura del pedido de compra 852025.,success,0.94
p4_6_cafe_5dB.wav,p4,6,cafe,5dB,google,Genera la factura del pedido de compra 852025.,success,0.87
p4_6_cafe_10dB.wav,p4,6,cafe,10dB,google,Genera la factura del pedido de compra 852025.,success,0.97
p4_6_clean.wav,p4,6,clean,,google,Genera la factura del pedido de compra 852025.,success,0.80
p4_6_traffic_0dB.wav,p4,6,traffic,0dB,google,Quiero ver la factura del pedido de compra 852025.,success,1.11
p4_6_traffic_5dB.wav,p4,6,traffic,5dB,google,Genera la factura del pedido de compra 852025.,success,0.95
p4_6_traffic_10dB.wav,p4,6,traffic,10dB,google,Genera la factura del pedido de compra 852025.,success,0.95
p4_6_warehouse_0dB.wav,p4,6,warehouse,0dB,google,Que me dé la factura del pedido de compra 85 20 25.,success,0.83
p4_6_warehouse_5dB.wav,p4,6,warehouse,5dB,google,Que me dé la factura del pedido de compra 852025.,success,0.92
